Unnamed: 0,timestamp,rt_web_post_payment_count,rt_web_post_payment_sum
463,2023-03-29 04:38:39.727000+00:00,685.0,497.0
464,2023-03-29 04:38:44.727000+00:00,685.0,0.0
465,2023-03-29 04:38:49.727000+00:00,688.0,714.0
466,2023-03-29 04:38:54.727000+00:00,691.0,817.0
467,2023-03-29 04:38:59.727000+00:00,694.0,812.0
468,2023-03-29 04:39:04.727000+00:00,696.0,548.0
469,2023-03-29 04:39:09.727000+00:00,701.0,1204.0
470,2023-03-29 04:39:14.727000+00:00,702.0,231.0
471,2023-03-29 04:39:19.727000+00:00,707.0,1416.0
472,2023-03-29 04:39:24.727000+00:00,707.0,0.0
473,2023-03-29 04:39:29.727000+00:00,710.0,715.0
474,2023-03-29 04:39:34.727000+00:00,710.0,0.0
475,2023-03-29 04:39:39.727000+00:00,714.0,1037.0
476,2023-03-29 04:39:44.727000+00:00,714.0,0.0
477,2023-03-29 04:39:49.727000+00:00,714.0,0.0
478,2023-03-29 04:39:54.727000+00:00,716.0,496.0
479,2023-03-29 04:39:59.727000+00:00,716.0,0.0
480,2023-03-29 04:40:04.727000+00:00,719.0,769.0
481,2023-03-29 04:40:09.727000+00:00,720.0,220.0
482,2023-03-29 04:40:14.727000+00:00,722.0,496.0
483,2023-03-29 04:40:19.727000+00:00,723.0,223.0
484,2023-03-29 04:40:24.727000+00:00,724.0,276.0
485,2023-03-29 04:40:29.727000+00:00,724.0,0.0
486,2023-03-29 04:40:34.727000+00:00,725.0,274.0
487,2023-03-29 04:40:39.727000+00:00,728.0,666.0
488,2023-03-29 04:40:44.727000+00:00,732.0,1037.0
489,2023-03-29 04:40:49.727000+00:00,733.0,274.0
490,2023-03-29 04:40:54.727000+00:00,738.0,1259.0
491,2023-03-29 04:40:59.727000+00:00,739.0,223.0
492,2023-03-29 04:41:04.727000+00:00,742.0,875.0
493,2023-03-29 04:41:09.727000+00:00,742.0,0.0
494,2023-03-29 04:41:14.727000+00:00,743.0,228.0
495,2023-03-29 04:41:19.727000+00:00,745.0,440.0
496,2023-03-29 04:41:24.727000+00:00,748.0,767.0
497,2023-03-29 04:41:29.727000+00:00,751.0,769.0
498,2023-03-29 04:41:34.727000+00:00,753.0,495.0
499,2023-03-29 04:41:39.727000+00:00,754.0,223.0
500,2023-03-29 04:41:44.727000+00:00,754.0,0.0
501,2023-03-29 04:41:49.727000+00:00,755.0,221.0
502,2023-03-29 04:41:54.727000+00:00,757.0,498.0
503,2023-03-29 04:41:59.727000+00:00,757.0,0.0
504,2023-03-29 04:42:04.727000+00:00,760.0,719.0
505,2023-03-29 04:42:09.727000+00:00,761.0,270.0
506,2023-03-29 04:42:14.727000+00:00,761.0,0.0
507,2023-03-29 04:42:19.727000+00:00,761.0,0.0
508,2023-03-29 04:42:24.727000+00:00,761.0,0.0
509,2023-03-29 04:42:29.727000+00:00,761.0,0.0
510,2023-03-29 04:42:34.727000+00:00,762.0,223.0
511,2023-03-29 04:42:39.727000+00:00,766.0,942.0
512,2023-03-29 04:42:44.727000+00:00,769.0,770.0
513,2023-03-29 04:42:49.727000+00:00,770.0,222.0
514,2023-03-29 04:42:54.727000+00:00,773.0,663.0
515,2023-03-29 04:42:59.727000+00:00,773.0,0.0
516,2023-03-29 04:43:04.727000+00:00,776.0,708.0
517,2023-03-29 04:43:09.727000+00:00,776.0,0.0
518,2023-03-29 04:43:14.727000+00:00,781.0,1107.0
519,2023-03-29 04:43:19.727000+00:00,781.0,0.0
520,2023-03-29 04:43:24.727000+00:00,781.0,0.0
521,2023-03-29 04:43:29.727000+00:00,783.0,444.0
522,2023-03-29 04:43:34.727000+00:00,786.0,722.0
523,2023-03-29 04:43:39.727000+00:00,786.0,0.0
524,2023-03-29 04:43:44.727000+00:00,786.0,0.0
525,2023-03-29 04:43:49.727000+00:00,788.0,496.0
526,2023-03-29 04:43:54.727000+00:00,790.0,548.0
527,2023-03-29 04:43:59.727000+00:00,792.0,597.0
528,2023-03-29 04:44:04.727000+00:00,793.0,222.0
529,2023-03-29 04:44:09.727000+00:00,796.0,810.0
530,2023-03-29 04:44:14.727000+00:00,796.0,0.0
531,2023-03-29 04:44:19.727000+00:00,798.0,494.0
532,2023-03-29 04:44:24.727000+00:00,799.0,273.0
533,2023-03-29 04:44:29.727000+00:00,800.0,271.0
534,2023-03-29 04:44:34.727000+00:00,802.0,546.0
535,2023-03-29 04:44:39.727000+00:00,803.0,270.0
536,2023-03-29 04:44:44.727000+00:00,803.0,0.0
537,2023-03-29 04:44:49.727000+00:00,804.0,225.0
538,2023-03-29 04:44:54.727000+00:00,807.0,670.0
539,2023-03-29 04:44:59.727000+00:00,808.0,221.0
540,2023-03-29 04:45:04.727000+00:00,809.0,223.0
541,2023-03-29 04:45:09.727000+00:00,813.0,887.0
542,2023-03-29 04:45:14.727000+00:00,814.0,223.0
543,2023-03-29 04:45:19.727000+00:00,816.0,441.0
544,2023-03-29 04:45:24.727000+00:00,817.0,221.0
545,2023-03-29 04:45:29.727000+00:00,818.0,324.0
546,2023-03-29 04:45:34.727000+00:00,818.0,0.0
547,2023-03-29 04:45:39.727000+00:00,821.0,717.0
548,2023-03-29 04:45:44.727000+00:00,822.0,274.0
549,2023-03-29 04:45:49.727000+00:00,825.0,769.0
550,2023-03-29 04:45:54.727000+00:00,828.0,669.0
551,2023-03-29 04:45:59.727000+00:00,828.0,0.0
552,2023-03-29 04:46:04.727000+00:00,829.0,328.0
553,2023-03-29 04:46:09.727000+00:00,830.0,221.0
554,2023-03-29 04:46:14.727000+00:00,832.0,546.0
555,2023-03-29 04:46:19.727000+00:00,832.0,0.0
556,2023-03-29 04:46:24.727000+00:00,832.0,0.0
557,2023-03-29 04:46:29.727000+00:00,833.0,327.0
558,2023-03-29 04:46:34.727000+00:00,833.0,0.0
559,2023-03-29 04:46:39.727000+00:00,837.0,982.0
560,2023-03-29 04:46:44.727000+00:00,837.0,0.0
561,2023-03-29 04:46:49.727000+00:00,838.0,326.0
562,2023-03-29 04:46:54.727000+00:00,840.0,596.0
563,2023-03-29 04:46:59.727000+00:00,841.0,272.0
564,2023-03-29 04:47:04.727000+00:00,841.0,0.0
565,2023-03-29 04:47:09.727000+00:00,841.0,0.0
566,2023-03-29 04:47:14.727000+00:00,843.0,446.0
567,2023-03-29 04:47:19.727000+00:00,846.0,773.0
568,2023-03-29 04:47:24.727000+00:00,850.0,991.0
569,2023-03-29 04:47:29.727000+00:00,851.0,273.0
570,2023-03-29 04:47:34.727000+00:00,852.0,222.0
571,2023-03-29 04:47:39.727000+00:00,854.0,545.0
572,2023-03-29 04:47:44.727000+00:00,856.0,545.0
573,2023-03-29 04:47:49.727000+00:00,857.0,222.0
574,2023-03-29 04:47:54.727000+00:00,857.0,0.0
575,2023-03-29 04:47:59.727000+00:00,860.0,717.0
576,2023-03-29 04:48:04.727000+00:00,861.0,224.0
577,2023-03-29 04:48:09.727000+00:00,863.0,545.0
578,2023-03-29 04:48:14.727000+00:00,867.0,1093.0
579,2023-03-29 04:48:19.727000+00:00,868.0,221.0
580,2023-03-29 04:48:24.727000+00:00,868.0,0.0
581,2023-03-29 04:48:29.727000+00:00,871.0,715.0
582,2023-03-29 04:48:34.727000+00:00,872.0,224.0
583,2023-03-29 04:48:39.727000+00:00,873.0,222.0
584,2023-03-29 04:48:44.727000+00:00,875.0,446.0
585,2023-03-29 04:48:49.727000+00:00,875.0,0.0
586,2023-03-29 04:48:54.727000+00:00,875.0,0.0
587,2023-03-29 04:48:59.727000+00:00,876.0,273.0
588,2023-03-29 04:49:04.727000+00:00,878.0,445.0
589,2023-03-29 04:49:09.727000+00:00,878.0,0.0
590,2023-03-29 04:49:14.727000+00:00,878.0,0.0
591,2023-03-29 04:49:19.727000+00:00,879.0,271.0
592,2023-03-29 04:49:24.727000+00:00,882.0,719.0
593,2023-03-29 04:49:29.727000+00:00,885.0,714.0
594,2023-03-29 04:49:34.727000+00:00,887.0,444.0
595,2023-03-29 04:49:39.727000+00:00,887.0,0.0
596,2023-03-29 04:49:44.727000+00:00,890.0,660.0
597,2023-03-29 04:49:49.727000+00:00,891.0,222.0
598,2023-03-29 04:49:54.727000+00:00,892.0,222.0
599,2023-03-29 04:49:59.727000+00:00,894.0,494.0
600,2023-03-29 04:50:04.727000+00:00,895.0,223.0
601,2023-03-29 04:50:09.727000+00:00,897.0,502.0
602,2023-03-29 04:50:14.727000+00:00,899.0,497.0
603,2023-03-29 04:50:19.727000+00:00,900.0,222.0
604,2023-03-29 04:50:24.727000+00:00,902.0,545.0
605,2023-03-29 04:50:29.727000+00:00,902.0,0.0
606,2023-03-29 04:50:34.727000+00:00,905.0,818.0
607,2023-03-29 04:50:39.727000+00:00,906.0,221.0
608,2023-03-29 04:50:44.727000+00:00,906.0,0.0
609,2023-03-29 04:50:49.727000+00:00,906.0,0.0
610,2023-03-29 04:50:54.727000+00:00,907.0,223.0
611,2023-03-29 04:50:59.727000+00:00,907.0,0.0
612,2023-03-29 04:51:04.727000+00:00,908.0,275.0
613,2023-03-29 04:51:09.727000+00:00,908.0,0.0
614,2023-03-29 04:51:14.727000+00:00,908.0,0.0
615,2023-03-29 04:51:19.727000+00:00,911.0,767.0
616,2023-03-29 04:51:24.727000+00:00,911.0,0.0
617,2023-03-29 04:51:29.727000+00:00,913.0,441.0
618,2023-03-29 04:51:34.727000+00:00,916.0,710.0
619,2023-03-29 04:51:39.727000+00:00,917.0,273.0
620,2023-03-29 04:51:44.727000+00:00,919.0,545.0
621,2023-03-29 04:51:49.727000+00:00,923.0,1137.0
622,2023-03-29 04:51:54.727000+00:00,924.0,221.0
623,2023-03-29 04:51:59.727000+00:00,928.0,1045.0
624,2023-03-29 04:52:04.727000+00:00,929.0,275.0
625,2023-03-29 04:52:09.727000+00:00,929.0,0.0
626,2023-03-29 04:52:14.727000+00:00,930.0,222.0
627,2023-03-29 04:52:19.727000+00:00,932.0,441.0
628,2023-03-29 04:52:24.727000+00:00,934.0,445.0
629,2023-03-29 04:52:29.727000+00:00,934.0,0.0
630,2023-03-29 04:52:34.727000+00:00,936.0,444.0
631,2023-03-29 04:52:39.727000+00:00,936.0,0.0
632,2023-03-29 04:52:44.727000+00:00,938.0,442.0
633,2023-03-29 04:52:49.727000+00:00,940.0,544.0
634,2023-03-29 04:52:54.727000+00:00,942.0,497.0
635,2023-03-29 04:52:59.727000+00:00,942.0,0.0
636,2023-03-29 04:53:04.727000+00:00,943.0,322.0
637,2023-03-29 04:53:09.727000+00:00,943.0,0.0
638,2023-03-29 04:53:14.727000+00:00,943.0,0.0
639,2023-03-29 04:53:19.727000+00:00,946.0,818.0
640,2023-03-29 04:53:24.727000+00:00,946.0,0.0
641,2023-03-29 04:53:29.727000+00:00,946.0,0.0
642,2023-03-29 04:53:34.727000+00:00,948.0,447.0
643,2023-03-29 04:53:39.727000+00:00,950.0,498.0
644,2023-03-29 04:53:44.727000+00:00,953.0,666.0
645,2023-03-29 04:53:49.727000+00:00,955.0,496.0
646,2023-03-29 04:53:54.727000+00:00,959.0,885.0
647,2023-03-29 04:53:59.727000+00:00,961.0,498.0
648,2023-03-29 04:54:04.727000+00:00,965.0,1045.0
649,2023-03-29 04:54:09.727000+00:00,967.0,492.0
650,2023-03-29 04:54:14.727000+00:00,967.0,0.0
651,2023-03-29 04:54:19.727000+00:00,971.0,935.0
652,2023-03-29 04:54:24.727000+00:00,972.0,224.0
653,2023-03-29 04:54:29.727000+00:00,973.0,275.0
654,2023-03-29 04:54:34.727000+00:00,973.0,0.0
655,2023-03-29 04:54:39.727000+00:00,974.0,223.0
656,2023-03-29 04:54:44.727000+00:00,976.0,446.0
657,2023-03-29 04:54:49.727000+00:00,978.0,494.0
658,2023-03-29 04:54:54.727000+00:00,978.0,0.0
659,2023-03-29 04:54:59.727000+00:00,978.0,0.0
660,2023-03-29 04:55:04.727000+00:00,978.0,0.0
661,2023-03-29 04:55:09.727000+00:00,979.0,222.0
662,2023-03-29 04:55:14.727000+00:00,979.0,0.0
663,2023-03-29 04:55:19.727000+00:00,979.0,0.0
664,2023-03-29 04:55:24.727000+00:00,980.0,224.0
665,2023-03-29 04:55:29.727000+00:00,981.0,271.0
666,2023-03-29 04:55:34.727000+00:00,982.0,271.0
667,2023-03-29 04:55:39.727000+00:00,985.0,714.0
668,2023-03-29 04:55:44.727000+00:00,986.0,272.0
669,2023-03-29 04:55:49.727000+00:00,990.0,1042.0
670,2023-03-29 04:55:54.727000+00:00,992.0,454.0
671,2023-03-29 04:55:59.727000+00:00,996.0,940.0
672,2023-03-29 04:56:04.727000+00:00,1000.0,939.0
673,2023-03-29 04:56:09.727000+00:00,1001.0,274.0
674,2023-03-29 04:56:14.727000+00:00,1002.0,222.0
675,2023-03-29 04:56:19.727000+00:00,1003.0,325.0
676,2023-03-29 04:56:24.727000+00:00,1003.0,0.0
677,2023-03-29 04:56:29.727000+00:00,1004.0,274.0
678,2023-03-29 04:56:34.727000+00:00,1006.0,552.0
679,2023-03-29 04:56:39.727000+00:00,1007.0,222.0
680,2023-03-29 04:56:44.727000+00:00,1011.0,999.0
681,2023-03-29 04:56:49.727000+00:00,1012.0,225.0
682,2023-03-29 04:56:54.727000+00:00,1012.0,0.0
683,2023-03-29 04:56:59.727000+00:00,1014.0,448.0
684,2023-03-29 04:57:04.727000+00:00,1015.0,230.0
685,2023-03-29 04:57:09.727000+00:00,1016.0,224.0
686,2023-03-29 04:57:14.727000+00:00,1017.0,226.0
687,2023-03-29 04:57:19.727000+00:00,1018.0,326.0
688,2023-03-29 04:57:24.727000+00:00,1018.0,0.0
689,2023-03-29 04:57:29.727000+00:00,1018.0,0.0
690,2023-03-29 04:57:34.727000+00:00,1018.0,0.0
691,2023-03-29 04:57:39.727000+00:00,1022.0,1060.0
692,2023-03-29 04:57:44.727000+00:00,1026.0,950.0
693,2023-03-29 04:57:49.727000+00:00,1027.0,224.0
694,2023-03-29 04:57:54.727000+00:00,1028.0,234.0
695,2023-03-29 04:57:59.727000+00:00,1031.0,683.0
696,2023-03-29 04:58:04.727000+00:00,1033.0,599.0
697,2023-03-29 04:58:09.727000+00:00,1034.0,272.0
698,2023-03-29 04:58:14.727000+00:00,1037.0,675.0
699,2023-03-29 04:58:19.727000+00:00,1039.0,549.0
700,2023-03-29 04:58:24.727000+00:00,1041.0,546.0
701,2023-03-29 04:58:29.727000+00:00,1041.0,0.0
702,2023-03-29 04:58:34.727000+00:00,1043.0,500.0
703,2023-03-29 04:58:39.727000+00:00,1046.0,772.0
704,2023-03-29 04:58:44.727000+00:00,1050.0,891.0
705,2023-03-29 04:58:49.727000+00:00,1050.0,0.0
706,2023-03-29 04:58:54.727000+00:00,1051.0,277.0
707,2023-03-29 04:58:59.727000+00:00,1052.0,275.0
708,2023-03-29 04:59:04.727000+00:00,1052.0,0.0
709,2023-03-29 04:59:09.727000+00:00,1053.0,224.0
710,2023-03-29 04:59:14.727000+00:00,1054.0,276.0
711,2023-03-29 04:59:19.727000+00:00,1054.0,0.0
712,2023-03-29 04:59:24.727000+00:00,1057.0,723.0
713,2023-03-29 04:59:29.727000+00:00,1058.0,223.0
714,2023-03-29 04:59:34.727000+00:00,1059.0,226.0
715,2023-03-29 04:59:39.727000+00:00,1062.0,715.0
716,2023-03-29 04:59:44.727000+00:00,1065.0,868.0
717,2023-03-29 04:59:49.727000+00:00,1067.0,494.0
718,2023-03-29 04:59:54.727000+00:00,1068.0,221.0
719,2023-03-29 04:59:59.727000+00:00,1070.0,551.0
720,2023-03-29 05:00:04.727000+00:00,1072.0,446.0
721,2023-03-29 05:00:09.727000+00:00,1072.0,0.0
722,2023-03-29 05:00:14.727000+00:00,1074.0,552.0
723,2023-03-29 05:00:19.727000+00:00,1077.0,827.0
724,2023-03-29 05:00:24.727000+00:00,1079.0,448.0
725,2023-03-29 05:00:29.727000+00:00,1079.0,0.0
726,2023-03-29 05:00:34.727000+00:00,1084.0,1222.0
727,2023-03-29 05:00:39.727000+00:00,1085.0,230.0
728,2023-03-29 05:00:44.727000+00:00,1086.0,223.0
729,2023-03-29 05:00:49.727000+00:00,1087.0,272.0
730,2023-03-29 05:00:54.727000+00:00,1089.0,507.0
731,2023-03-29 05:00:59.727000+00:00,1090.0,271.0
732,2023-03-29 05:01:04.727000+00:00,1090.0,0.0
733,2023-03-29 05:01:09.727000+00:00,1090.0,0.0
734,2023-03-29 05:01:14.727000+00:00,1092.0,455.0
735,2023-03-29 05:01:19.727000+00:00,1093.0,228.0
736,2023-03-29 05:01:24.727000+00:00,1094.0,226.0
737,2023-03-29 05:01:29.727000+00:00,1095.0,326.0
738,2023-03-29 05:01:34.727000+00:00,1098.0,720.0
739,2023-03-29 05:01:39.727000+00:00,1102.0,1009.0
740,2023-03-29 05:01:44.727000+00:00,1107.0,1220.0
741,2023-03-29 05:01:49.727000+00:00,1107.0,0.0
742,2023-03-29 05:01:54.727000+00:00,1107.0,0.0
743,2023-03-29 05:01:59.727000+00:00,1108.0,227.0
744,2023-03-29 05:02:04.727000+00:00,1109.0,227.0
745,2023-03-29 05:02:09.727000+00:00,1110.0,278.0
746,2023-03-29 05:02:14.727000+00:00,1110.0,0.0
747,2023-03-29 05:02:19.727000+00:00,1111.0,224.0
748,2023-03-29 05:02:24.727000+00:00,1113.0,497.0
749,2023-03-29 05:02:29.727000+00:00,1116.0,871.0
750,2023-03-29 05:02:34.727000+00:00,1117.0,273.0
751,2023-03-29 05:02:39.727000+00:00,1119.0,448.0
752,2023-03-29 05:02:44.727000+00:00,1120.0,276.0
753,2023-03-29 05:02:49.727000+00:00,1122.0,546.0
754,2023-03-29 05:02:54.727000+00:00,1123.0,225.0
755,2023-03-29 05:02:59.727000+00:00,1126.0,671.0
756,2023-03-29 05:03:04.727000+00:00,1127.0,225.0
757,2023-03-29 05:03:09.727000+00:00,1128.0,224.0
758,2023-03-29 05:03:14.727000+00:00,1128.0,0.0
759,2023-03-29 05:03:19.727000+00:00,1128.0,0.0
760,2023-03-29 05:03:24.727000+00:00,1130.0,450.0
761,2023-03-29 05:03:29.727000+00:00,1130.0,0.0
762,2023-03-29 05:03:34.727000+00:00,1133.0,780.0
763,2023-03-29 05:03:39.727000+00:00,1134.0,225.0
764,2023-03-29 05:03:44.727000+00:00,1135.0,339.0
765,2023-03-29 05:03:49.727000+00:00,1138.0,669.0
766,2023-03-29 05:03:54.727000+00:00,1139.0,223.0
767,2023-03-29 05:03:59.727000+00:00,1140.0,277.0
768,2023-03-29 05:04:04.727000+00:00,1141.0,222.0
769,2023-03-29 05:04:09.727000+00:00,1142.0,273.0
770,2023-03-29 05:04:14.727000+00:00,1145.0,713.0
771,2023-03-29 05:04:19.727000+00:00,1145.0,0.0
772,2023-03-29 05:04:24.727000+00:00,1148.0,728.0
773,2023-03-29 05:04:29.727000+00:00,1149.0,223.0
774,2023-03-29 05:04:34.727000+00:00,1151.0,492.0
775,2023-03-29 05:04:39.727000+00:00,1152.0,276.0
776,2023-03-29 05:04:44.727000+00:00,1156.0,897.0
777,2023-03-29 05:04:49.727000+00:00,1156.0,0.0
778,2023-03-29 05:04:54.727000+00:00,1159.0,672.0
779,2023-03-29 05:04:59.727000+00:00,1160.0,274.0
780,2023-03-29 05:05:04.727000+00:00,1160.0,0.0
781,2023-03-29 05:05:09.727000+00:00,1162.0,552.0
782,2023-03-29 05:05:14.727000+00:00,1163.0,222.0
783,2023-03-29 05:05:19.727000+00:00,1163.0,0.0
784,2023-03-29 05:05:24.727000+00:00,1163.0,0.0
785,2023-03-29 05:05:29.727000+00:00,1165.0,445.0
786,2023-03-29 05:05:34.727000+00:00,1169.0,884.0
787,2023-03-29 05:05:39.727000+00:00,1170.0,272.0
788,2023-03-29 05:05:44.727000+00:00,1171.0,222.0
789,2023-03-29 05:05:49.727000+00:00,1174.0,774.0
790,2023-03-29 05:05:54.727000+00:00,1174.0,0.0
791,2023-03-29 05:05:59.727000+00:00,1175.0,222.0
792,2023-03-29 05:06:04.727000+00:00,1176.0,223.0
793,2023-03-29 05:06:09.727000+00:00,1176.0,0.0
794,2023-03-29 05:06:14.727000+00:00,1179.0,714.0
795,2023-03-29 05:06:19.727000+00:00,1183.0,1036.0
796,2023-03-29 05:06:24.727000+00:00,1183.0,0.0
797,2023-03-29 05:06:29.727000+00:00,1184.0,222.0
798,2023-03-29 05:06:34.727000+00:00,1185.0,224.0
799,2023-03-29 05:06:39.727000+00:00,1186.0,329.0
800,2023-03-29 05:06:44.727000+00:00,1188.0,513.0
801,2023-03-29 05:06:49.727000+00:00,1188.0,0.0
802,2023-03-29 05:06:54.727000+00:00,1190.0,546.0
803,2023-03-29 05:06:59.727000+00:00,1194.0,1155.0
804,2023-03-29 05:07:04.727000+00:00,1196.0,503.0
805,2023-03-29 05:07:09.727000+00:00,1197.0,275.0
806,2023-03-29 05:07:14.727000+00:00,1199.0,502.0
807,2023-03-29 05:07:19.727000+00:00,1199.0,0.0
808,2023-03-29 05:07:24.727000+00:00,1200.0,224.0
809,2023-03-29 05:07:29.727000+00:00,1200.0,0.0
810,2023-03-29 05:07:34.727000+00:00,1205.0,1281.0
811,2023-03-29 05:07:39.727000+00:00,1207.0,502.0
812,2023-03-29 05:07:44.727000+00:00,1209.0,500.0
813,2023-03-29 05:07:49.727000+00:00,1212.0,674.0
814,2023-03-29 05:07:54.727000+00:00,1212.0,0.0
815,2023-03-29 05:07:59.727000+00:00,1213.0,275.0
816,2023-03-29 05:08:04.727000+00:00,1214.0,225.0
817,2023-03-29 05:08:09.727000+00:00,1216.0,498.0
818,2023-03-29 05:08:14.727000+00:00,1218.0,449.0
819,2023-03-29 05:08:19.727000+00:00,1220.0,552.0
820,2023-03-29 05:08:24.727000+00:00,1221.0,225.0
821,2023-03-29 05:08:29.727000+00:00,1222.0,326.0
822,2023-03-29 05:08:34.727000+00:00,1223.0,325.0
823,2023-03-29 05:08:39.727000+00:00,1224.0,274.0
824,2023-03-29 05:08:44.727000+00:00,1224.0,0.0
825,2023-03-29 05:08:49.727000+00:00,1225.0,229.0
826,2023-03-29 05:08:54.727000+00:00,1225.0,0.0
827,2023-03-29 05:08:59.727000+00:00,1226.0,278.0
828,2023-03-29 05:09:04.727000+00:00,1228.0,449.0
829,2023-03-29 05:09:09.727000+00:00,1229.0,322.0
830,2023-03-29 05:09:14.727000+00:00,1231.0,549.0
831,2023-03-29 05:09:19.727000+00:00,1232.0,272.0
832,2023-03-29 05:09:24.727000+00:00,1233.0,223.0
833,2023-03-29 05:09:29.727000+00:00,1235.0,547.0
834,2023-03-29 05:09:34.727000+00:00,1235.0,0.0
835,2023-03-29 05:09:39.727000+00:00,1235.0,0.0
836,2023-03-29 05:09:44.727000+00:00,1239.0,942.0
837,2023-03-29 05:09:49.727000+00:00,1239.0,0.0
838,2023-03-29 05:09:54.727000+00:00,1241.0,442.0
839,2023-03-29 05:09:59.727000+00:00,1241.0,0.0
840,2023-03-29 05:10:04.727000+00:00,1241.0,0.0
841,2023-03-29 05:10:09.727000+00:00,1241.0,0.0
842,2023-03-29 05:10:14.727000+00:00,1241.0,0.0
843,2023-03-29 05:10:19.727000+00:00,1241.0,0.0
844,2023-03-29 05:10:24.727000+00:00,1241.0,0.0
845,2023-03-29 05:10:29.727000+00:00,1241.0,0.0
846,2023-03-29 05:10:34.727000+00:00,1241.0,0.0
847,2023-03-29 05:10:39.727000+00:00,1241.0,0.0
848,2023-03-29 05:10:44.727000+00:00,1244.0,870.0
849,2023-03-29 05:10:49.727000+00:00,1248.0,884.0
850,2023-03-29 05:10:54.727000+00:00,1252.0,999.0
851,2023-03-29 05:10:59.727000+00:00,1253.0,222.0
852,2023-03-29 05:11:04.727000+00:00,1254.0,275.0
853,2023-03-29 05:11:09.727000+00:00,1256.0,503.0
854,2023-03-29 05:11:14.727000+00:00,1258.0,500.0
855,2023-03-29 05:11:19.727000+00:00,1258.0,0.0
856,2023-03-29 05:11:24.727000+00:00,1259.0,278.0
857,2023-03-29 05:11:29.727000+00:00,1262.0,781.0
858,2023-03-29 05:11:34.727000+00:00,1262.0,0.0
859,2023-03-29 05:11:39.727000+00:00,1263.0,329.0
860,2023-03-29 05:11:44.727000+00:00,1264.0,276.0
861,2023-03-29 05:11:49.727000+00:00,1266.0,448.0
862,2023-03-29 05:11:54.727000+00:00,1267.0,325.0
863,2023-03-29 05:11:59.727000+00:00,1268.0,274.0
864,2023-03-29 05:12:04.727000+00:00,1269.0,226.0
865,2023-03-29 05:12:09.727000+00:00,1269.0,0.0
866,2023-03-29 05:12:14.727000+00:00,1270.0,274.0
867,2023-03-29 05:12:19.727000+00:00,1271.0,225.0
868,2023-03-29 05:12:24.727000+00:00,1274.0,770.0
869,2023-03-29 05:12:29.727000+00:00,1275.0,274.0
870,2023-03-29 05:12:34.727000+00:00,1276.0,274.0
871,2023-03-29 05:12:39.727000+00:00,1277.0,228.0
872,2023-03-29 05:12:44.727000+00:00,1279.0,548.0
873,2023-03-29 05:12:49.727000+00:00,1284.0,1367.0
874,2023-03-29 05:12:54.727000+00:00,1290.0,1447.0
875,2023-03-29 05:12:59.727000+00:00,1295.0,1209.0
876,2023-03-29 05:13:04.727000+00:00,1299.0,1046.0
877,2023-03-29 05:13:09.727000+00:00,1300.0,222.0
878,2023-03-29 05:13:14.727000+00:00,1301.0,221.0
879,2023-03-29 05:13:19.727000+00:00,1302.0,221.0
880,2023-03-29 05:13:24.727000+00:00,1303.0,328.0
881,2023-03-29 05:13:29.727000+00:00,1304.0,222.0
882,2023-03-29 05:13:34.727000+00:00,1304.0,0.0
883,2023-03-29 05:13:39.727000+00:00,1305.0,277.0
884,2023-03-29 05:13:44.727000+00:00,1306.0,222.0
885,2023-03-29 05:13:49.727000+00:00,1307.0,224.0
886,2023-03-29 05:13:54.727000+00:00,1307.0,0.0
887,2023-03-29 05:13:59.727000+00:00,1307.0,0.0
888,2023-03-29 05:14:04.727000+00:00,1308.0,222.0
889,2023-03-29 05:14:09.727000+00:00,1309.0,273.0
890,2023-03-29 05:14:14.727000+00:00,1310.0,332.0
891,2023-03-29 05:14:19.727000+00:00,1311.0,222.0
892,2023-03-29 05:14:24.727000+00:00,1313.0,546.0
893,2023-03-29 05:14:29.727000+00:00,1314.0,325.0
894,2023-03-29 05:14:34.727000+00:00,1314.0,0.0
895,2023-03-29 05:14:39.727000+00:00,1315.0,275.0
896,2023-03-29 05:14:44.727000+00:00,1317.0,494.0
897,2023-03-29 05:14:49.727000+00:00,1320.0,716.0
898,2023-03-29 05:14:54.727000+00:00,1322.0,495.0
899,2023-03-29 05:14:59.727000+00:00,1326.0,988.0
900,2023-03-29 05:15:04.727000+00:00,1329.0,767.0
901,2023-03-29 05:15:09.727000+00:00,1330.0,221.0
902,2023-03-29 05:15:14.727000+00:00,1331.0,223.0
903,2023-03-29 05:15:19.727000+00:00,1331.0,0.0
904,2023-03-29 05:15:24.727000+00:00,1331.0,0.0
905,2023-03-29 05:15:29.727000+00:00,1333.0,547.0
906,2023-03-29 05:15:34.727000+00:00,1334.0,221.0
907,2023-03-29 05:15:39.727000+00:00,1335.0,272.0
908,2023-03-29 05:15:44.727000+00:00,1335.0,0.0
909,2023-03-29 05:15:49.727000+00:00,1335.0,0.0
910,2023-03-29 05:15:54.727000+00:00,1337.0,495.0
911,2023-03-29 05:15:59.727000+00:00,1337.0,0.0
912,2023-03-29 05:16:04.727000+00:00,1338.0,226.0
913,2023-03-29 05:16:09.727000+00:00,1338.0,0.0
914,2023-03-29 05:16:14.727000+00:00,1341.0,716.0
915,2023-03-29 05:16:19.727000+00:00,1342.0,229.0
916,2023-03-29 05:16:24.727000+00:00,1343.0,281.0
917,2023-03-29 05:16:29.727000+00:00,1343.0,0.0
918,2023-03-29 05:16:34.727000+00:00,1345.0,600.0
