timestamp,rt_catalogue_get_mongo_categories_count,rt_catalogue_get_mongo_categories_sum,rt_catalogue_get_mongo_products_count,rt_catalogue_get_mongo_products_sum,rt_catalogue_get_mongo_productscat_count,rt_catalogue_get_mongo_productscat_sum,rt_catalogue_get_mongo_productsku_count,rt_catalogue_get_mongo_productsku_sum,rt_catalogue_get_mongo_search_count,rt_catalogue_get_mongo_search_sum
2023-03-21 02:58:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:58:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 02:59:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:00:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:01:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:02:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:03:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:04:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:05:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:06:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:07:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:08:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:09:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:10:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:11:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:12:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:13:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:14:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:15:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:16:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:17:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
