timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum
2023-03-21 03:06:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:06:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:07:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:08:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:09:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:10:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:11:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:12:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:13:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:25.411000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:14:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:45.411000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:15:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:16:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:17:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:18:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:19:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:20:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:21:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:22:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:23:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:24:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:25:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:26:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:27:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:28:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:00.410000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:29:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:30:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:30.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:35.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:40.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:45.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:50.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:31:55.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:32:00.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:32:05.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:32:10.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:32:15.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:32:20.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
2023-03-21 03:32:25.408000+00:00,8.0,0.0,111.0,0.0,82.0,0.0
